lid,name,date_time,parameter,result,result_units,depth,dep_units,lat,lon,NWSC_Max
ADM003,ADM003,2015-05-18 19:30:12,"Temperature, water",10.6983,deg C,9.5,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-05-18 19:30:13,"Temperature, water",10.6967,deg C,10.0,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-05-18 19:30:15,"Temperature, water",10.6966,deg C,10.5,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-05-18 19:30:17,"Temperature, water",10.6962,deg C,11.0,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-05-18 19:30:18,"Temperature, water",10.6949,deg C,11.5,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-05-18 19:30:20,"Temperature, water",10.6911,deg C,12.0,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-05-18 19:30:21,"Temperature, water",10.6919,deg C,12.5,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-05-18 19:30:23,"Temperature, water",10.6828,deg C,13.0,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-05-18 19:30:25,"Temperature, water",10.6801,deg C,13.5,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-05-18 19:30:26,"Temperature, water",10.6816,deg C,14.0,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-05-18 19:30:28,"Temperature, water",10.6778,deg C,14.5,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-05-18 19:30:29,"Temperature, water",10.6743,deg C,15.0,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-05-18 19:30:31,"Temperature, water",10.6747,deg C,15.5,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-05-18 19:30:33,"Temperature, water",10.6719,deg C,16.0,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-05-18 19:30:34,"Temperature, water",10.6667,deg C,16.5,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-05-18 19:30:36,"Temperature, water",10.6561,deg C,17.0,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-05-18 19:30:37,"Temperature, water",10.6477,deg C,17.5,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-05-18 19:30:39,"Temperature, water",10.6447,deg C,18.0,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-05-18 19:30:41,"Temperature, water",10.6435,deg C,18.5,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-05-18 19:30:42,"Temperature, water",10.6416,deg C,19.0,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-05-18 19:30:44,"Temperature, water",10.6402,deg C,19.5,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-05-18 19:30:46,"Temperature, water",10.6398,deg C,20.0,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-06-08 19:15:54,"Temperature, water",15.7104,deg C,1.0,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-06-08 19:15:55,"Temperature, water",15.1259,deg C,1.5,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-06-08 19:15:57,"Temperature, water",14.4351,deg C,2.0,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-06-08 19:15:58,"Temperature, water",14.2447,deg C,2.5,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-06-08 19:16:00,"Temperature, water",14.0151,deg C,3.0,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-06-08 19:16:01,"Temperature, water",13.4663,deg C,3.5,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-06-08 19:16:03,"Temperature, water",13.3636,deg C,4.0,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-06-08 19:16:05,"Temperature, water",13.3224,deg C,4.5,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-06-08 19:16:06,"Temperature, water",13.2695,deg C,5.0,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-06-08 19:16:08,"Temperature, water",13.0969,deg C,5.5,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-06-08 19:16:09,"Temperature, water",12.9022,deg C,6.0,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-06-08 19:16:11,"Temperature, water",12.3406,deg C,6.5,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-06-08 19:16:12,"Temperature, water",12.2627,deg C,7.0,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-06-08 19:16:14,"Temperature, water",12.2353,deg C,7.5,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-06-08 19:16:16,"Temperature, water",12.2226,deg C,8.0,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-06-08 19:16:17,"Temperature, water",12.1729,deg C,8.5,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-06-08 19:16:19,"Temperature, water",12.084,deg C,9.0,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-06-08 19:16:20,"Temperature, water",11.9987,deg C,9.5,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-06-08 19:16:22,"Temperature, water",11.9594,deg C,10.0,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-06-08 19:16:23,"Temperature, water",11.9321,deg C,10.5,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-06-08 19:16:25,"Temperature, water",11.9057,deg C,11.0,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-06-08 19:16:27,"Temperature, water",11.8921,deg C,11.5,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-06-08 19:16:28,"Temperature, water",11.8734,deg C,12.0,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-06-08 19:16:30,"Temperature, water",11.8085,deg C,12.5,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-06-08 19:16:31,"Temperature, water",11.7614,deg C,13.0,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-06-08 19:16:33,"Temperature, water",11.7305,deg C,13.5,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-06-08 19:16:34,"Temperature, water",11.7313,deg C,14.0,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-06-08 19:16:36,"Temperature, water",11.7235,deg C,14.5,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-06-08 19:16:38,"Temperature, water",11.7231,deg C,15.0,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-06-08 19:16:39,"Temperature, water",11.7224,deg C,15.5,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-06-08 19:16:41,"Temperature, water",11.7213,deg C,16.0,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-06-08 19:16:42,"Temperature, water",11.714,deg C,16.5,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-06-08 19:16:44,"Temperature, water",11.7072,deg C,17.0,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-06-08 19:16:45,"Temperature, water",11.7077,deg C,17.5,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-06-08 19:16:47,"Temperature, water",11.7071,deg C,18.0,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-06-08 19:16:49,"Temperature, water",11.7021,deg C,18.5,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-06-08 19:16:50,"Temperature, water",11.6859,deg C,19.0,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-06-08 19:16:52,"Temperature, water",11.6852,deg C,19.5,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-06-08 19:16:53,"Temperature, water",11.6727,deg C,20.0,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-07-07 19:38:53,"Temperature, water",16.156,deg C,1.0,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-07-07 19:38:54,"Temperature, water",15.9237,deg C,1.5,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-07-07 19:38:56,"Temperature, water",15.5592,deg C,2.0,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-07-07 19:38:57,"Temperature, water",15.2152,deg C,2.5,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-07-07 19:38:59,"Temperature, water",15.1014,deg C,3.0,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-07-07 19:39:01,"Temperature, water",14.983,deg C,3.5,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-07-07 19:39:02,"Temperature, water",14.8576,deg C,4.0,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-07-07 19:39:04,"Temperature, water",14.5792,deg C,4.5,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-07-07 19:39:05,"Temperature, water",14.2795,deg C,5.0,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-07-07 19:39:07,"Temperature, water",14.174,deg C,5.5,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-07-07 19:39:09,"Temperature, water",14.1216,deg C,6.0,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-07-07 19:39:10,"Temperature, water",14.1423,deg C,6.5,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-07-07 19:39:12,"Temperature, water",14.1452,deg C,7.0,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-07-07 19:39:13,"Temperature, water",14.1142,deg C,7.5,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-07-07 19:39:15,"Temperature, water",14.0913,deg C,8.0,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-07-07 19:39:17,"Temperature, water",14.072,deg C,8.5,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-07-07 19:39:18,"Temperature, water",14.0592,deg C,9.0,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-07-07 19:39:20,"Temperature, water",14.0524,deg C,9.5,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-07-07 19:39:21,"Temperature, water",14.0173,deg C,10.0,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-07-07 19:39:23,"Temperature, water",13.958,deg C,10.5,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-07-07 19:39:25,"Temperature, water",13.8626,deg C,11.0,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-07-07 19:39:26,"Temperature, water",13.7917,deg C,11.5,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-07-07 19:39:28,"Temperature, water",13.7802,deg C,12.0,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-07-07 19:39:29,"Temperature, water",13.7654,deg C,12.5,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-07-07 19:39:31,"Temperature, water",13.748,deg C,13.0,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-07-07 19:39:33,"Temperature, water",13.7294,deg C,13.5,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-07-07 19:39:34,"Temperature, water",13.6975,deg C,14.0,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-07-07 19:39:36,"Temperature, water",13.6083,deg C,14.5,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-07-07 19:39:37,"Temperature, water",13.5297,deg C,15.0,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-07-07 19:39:39,"Temperature, water",13.5117,deg C,15.5,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-07-07 19:39:41,"Temperature, water",13.4696,deg C,16.0,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-07-07 19:39:42,"Temperature, water",13.4575,deg C,16.5,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-07-07 19:39:44,"Temperature, water",13.455,deg C,17.0,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-07-07 19:39:45,"Temperature, water",13.4521,deg C,17.5,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-07-07 19:39:47,"Temperature, water",13.4402,deg C,18.0,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-07-07 19:39:49,"Temperature, water",13.423,deg C,18.5,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-07-07 19:39:50,"Temperature, water",13.4173,deg C,19.0,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-07-07 19:39:52,"Temperature, water",13.4135,deg C,19.5,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-07-07 19:39:53,"Temperature, water",13.4035,deg C,20.0,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-08-13 10:14:23,"Temperature, water",14.7126,deg C,1.0,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-08-13 10:14:24,"Temperature, water",14.658,deg C,1.5,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-08-13 10:14:25,"Temperature, water",14.6252,deg C,2.0,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-08-13 10:14:26,"Temperature, water",14.6045,deg C,2.5,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-08-13 10:14:27,"Temperature, water",14.5804,deg C,3.0,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-08-13 10:14:28,"Temperature, water",14.5133,deg C,3.5,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-08-13 10:14:29,"Temperature, water",14.4866,deg C,4.0,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-08-13 10:14:30,"Temperature, water",14.4635,deg C,4.5,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-08-13 10:14:31,"Temperature, water",14.3652,deg C,5.0,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-08-13 10:14:32,"Temperature, water",14.2844,deg C,5.5,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-08-13 10:14:34,"Temperature, water",14.2131,deg C,6.0,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-08-13 10:14:35,"Temperature, water",14.1927,deg C,6.5,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-08-13 10:14:36,"Temperature, water",14.1232,deg C,7.0,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-08-13 10:14:37,"Temperature, water",13.9718,deg C,7.5,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-08-13 10:14:38,"Temperature, water",13.7465,deg C,8.0,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-08-13 10:14:39,"Temperature, water",13.7326,deg C,8.5,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-08-13 10:14:40,"Temperature, water",13.6895,deg C,9.0,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-08-13 10:14:41,"Temperature, water",13.6353,deg C,9.5,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-08-13 10:14:42,"Temperature, water",13.5377,deg C,10.0,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-08-13 10:14:43,"Temperature, water",13.524,deg C,10.5,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-08-13 10:14:45,"Temperature, water",13.5232,deg C,11.0,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-08-13 10:14:46,"Temperature, water",13.5226,deg C,11.5,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-08-13 10:14:47,"Temperature, water",13.5238,deg C,12.0,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-08-13 10:14:48,"Temperature, water",13.5254,deg C,12.5,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-08-13 10:14:49,"Temperature, water",13.5256,deg C,13.0,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-08-13 10:14:50,"Temperature, water",13.5291,deg C,13.5,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-08-13 10:14:51,"Temperature, water",13.5344,deg C,14.0,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-08-13 10:14:52,"Temperature, water",13.5335,deg C,14.5,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-08-13 10:14:53,"Temperature, water",13.521,deg C,15.0,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-08-13 10:14:54,"Temperature, water",13.5047,deg C,15.5,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-08-13 10:14:56,"Temperature, water",13.4901,deg C,16.0,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-08-13 10:14:57,"Temperature, water",13.4742,deg C,16.5,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-08-13 10:14:58,"Temperature, water",13.4708,deg C,17.0,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-08-13 10:14:59,"Temperature, water",13.4649,deg C,17.5,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-08-13 10:15:00,"Temperature, water",13.4639,deg C,18.0,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-08-13 10:15:01,"Temperature, water",13.4617,deg C,18.5,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-08-13 10:15:02,"Temperature, water",13.4597,deg C,19.0,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-08-13 10:15:03,"Temperature, water",13.458,deg C,19.5,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-08-13 10:15:04,"Temperature, water",13.4557,deg C,20.0,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-09-14 12:17:34,"Temperature, water",14.7002,deg C,1.0,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-09-14 12:17:35,"Temperature, water",14.6988,deg C,1.5,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-09-14 12:17:37,"Temperature, water",14.7024,deg C,2.0,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-09-14 12:17:38,"Temperature, water",14.6752,deg C,2.5,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-09-14 12:17:40,"Temperature, water",14.6731,deg C,3.0,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-09-14 12:17:41,"Temperature, water",14.6625,deg C,3.5,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-09-14 12:17:43,"Temperature, water",14.652,deg C,4.0,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-09-14 12:17:44,"Temperature, water",14.6401,deg C,4.5,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-09-14 12:17:46,"Temperature, water",14.567,deg C,5.0,m,47.8791756151773,-122.481814983683,0.0
ADM003,ADM003,2015-09-14 12:17:47,"Temperature, water",14.5087,deg C,5.5,m,47.8791756151773,-122.481814983683,0.0
